textID,tweet_text,sentiment
1961103202,Got people don't let me skip sci pratical becos skola is impt and cannot waste my parents money.  Nt fair.,negative
1961103935,died again in KP  .. gonna upgrade some of my spells now first before heading back there... #eq2,negative
1961104398,hate living down here in fl. missing GA like crazy...like they say you dont know what you got till its gone  GA on my mind,negative
1961104874,"crap. have to break my &quot;no work in weekend&quot; rule  so much overloaded with work. aargh, hate it!",negative
1961105110,@h269 revising as uni exams are looming,negative
1961105300,"YM, meebo &amp; ebuddy really hate us  @kuhrabbyPATTY @whatsuppp @ashpolicarpio @cheyennelaxa @piaatrinidad",negative
1961105327,I'm going to miss the seniors so much!  Don't goo!,negative
1961105420,Poor Nicole just absolutely DESTROYED her cell phone,negative
1961106094,@djknucklehead im listening to people saying eww at out current frog disection  poor froggy.,negative
1961106227,kate is leaving me all by my lonesome,negative
1961107355,I REALLY  should have gone to the Chiropractor this week . . And today  my neck hurts so bad,negative
1961107438,Ordered a new computer! Unfortunately it won't get here until the end of June.,negative
1961107627,Two dozen roses sent  overnight and delivered this morning. Just found out the recipient is out of town!! Sad,negative
1961107660,Don't you hate it when you're left with one slice of bread left in the bag? Half sandwich.,negative
1961108117,.. these holidays are soo boring..,negative
1961108255,Ewww just printed my new I.d badge thingie 4 work n eww my picture. I took so many n they were all ugly,negative
1961108587,just about to say goodbye to @karenbrady and @agneslikaite two of the best interns that Elevate have ever had,positive
1961108829,Bad migrane and need to go to dancing tonight.... Not a good combination,negative
1961109405,Is wondering if my ankle will ever stop hurting,negative
1961110682,@godiegogo12 well atm anyway i'm only managing cos i have no musical talent ps horrible thing to say bout rove,negative
1961111760,has two tickets to Amadou and Miriam for Tue. June 2 that I can't use  $25 each to anyone who wants 'em. That's face value. Should be good,positive
1961112732,@CientifiQ stinks  what do you do anyway?,negative
1961118935,"This really hurts. And this really sucks. I don't know what I can do to fix all this, seriously.",negative
1961119105,@snuffleupagous I really wish I could convince Brandon to move somewhere like that. All he wants to do is move to Lexington.,positive
1961119517,@chelsea_playboy R.I.P curls,negative
1961119643,@waynooooo I always hope they will die out but then i see the the old ones and it makes me sad,negative
1961120105,I didn't go to the gym today and I feel bad,negative
1961121227,http://twitpic.com/66roi - Man I miss this truck so much!  had to return it cause it was 687.00 a month and 236.00 ins a month on it : ...,negative
1961121784,PayPal hates me.  It refuses to let me verify my account.,negative
1961122392,the commies at their finest: youtube and blogger are blocked in china. no updates from us while we are in china.  but GREAT WALL CONQUERED,positive
1961124103,@MGGubler Sounds painful   Sorry you got hurt.. And may I ask how this happen?,negative
1961125160,god opened the clouds and said i hate you josh,negative
1961125428,@kdc well there go my peace corps prospects.,positive
1961125914,"Gee I'm totally hatin' this , like for real ! I mean like, duh ! I've studied enough, and all that I need is refreshing tonite ! Hard ?",negative
1961127130,"@bcyde I still haven't figured out what to do with them, sadly  So It'll take some more research before I know what's what.",negative
1961127283,@mommyto6kids oh great.,positive
1961127330,wishes he could be with that special someone....,positive
1961128309,"omfg, my head",negative
1961129154,@jodywhitesides So sorry I missed it!,negative
1961129232,I hate that I am so stinkin tired everyday!  It's so hard to get up...I thought I was supposed to start getting energy back now.,negative
1961129234,I think I might like Twiterfon better than Tweetie now. Recent upgrades from Twiterfon have been great! None from Tweetie,positive
1961129332,Busy day! No time to tweet  Bmore what's happening this weekend?,negative
1961130007,@brookstuh am I not good enough,negative
1961132008,@judez_xo they were so pretty and took like an hour to do  CAN I DO URSSSSS!,positive
1961133338,is tired and sad,negative
1961133834,@robgokeemusic shopping is therapuetic and i'm all about bettering myself... i need financing for my therapy however,positive
1961134160,@rachellee625 a wet and dirty one now,negative
1961134229,looks like another sober weekend ahead...,negative
1961134360,@kathypak  that's not good,negative
1961134407,@Yurges loadsa shizze has happend  IM SO UPSET..,negative
1961134415,I miss laughing till my stomache hurts,negative
1961134439,why does my life suck?,negative
1961134870,@Leikela4 glad its nice there. Gray skies and rainy in wisconsin.,positive
1961136154,@Jerome117 that and being so careless with her vocals.,negative
1961136350,"FreeSat's coverage (Sky dish) is really, really bad at the moment, blocks all over the place, really annoying!",negative
1961136545,Conference call with HP.  They gave me an invalid pass code so I can't attend,negative
1961136959,@Flickie I'm dead bored. but also dead poor! Student life is a piss take!,negative
1961138211,Massive headache,negative
1961138810,My head's THUMPING.,negative
1961139081,So annoyed I missed Mitch Benn @ Lemon Tree. damn you What's On!,negative
1961140229,oh no! I just crashed my ball pump,negative
1961140626,Open office &quot;writer&quot; is weird. I need Word to open word documents correctly,negative
1961140938,I need to go to sleep before 4am tonight...  ... So exhausted.,negative
1961141324,"Wish we had a garden so we could have a bbq tonight...  might set up a lounge bbq type thing, that'll work. #fridayfirehazzard",positive
1961141484,@BetterisLittle when it rains it pours - how true is that? I'm so sorry  I hate those kinda times.,negative
1961141509,sad day... told my students this is my last year here... a lot of crying since..,negative
1961141962,"Slovakian country side is a refreshing change compared to tarmac and cars, but I am a city boy and need the tarmac",positive
1961141985,@brittanytastic aww  that's horrible! xD,negative
1961142222,@penbleth Don't leave forever! We'll miss you too much,negative
1961143292,OH. I am just so tired.,negative
1961143641,@DAC1MM don't know yet.. no word...   hopeful though!! and some good stuff happening lately so I'm getting excited!,positive
1961144804,@azboricua No. Its a bug  in coding. Go into the forum then do reg. Let me know if that work!,negative
1961144936,My poor phone is nekkid without its cover.,negative
1961145133,"According to @momsrising, a quarter of families under six live in poverty.",negative
1961145215,Sorry I'm not using tweetdeck it's not letting me tweet today,negative
1961145802,@badlady Think of the prize at the end. So sorry to hear that though.,negative
1961146111,i realy wanted to go out cause its so nice but everybodys busy,negative
1961146869,@Art_Advisor haha I'm just going to turn off these things...but then I can't Tweet from my phone  stupid spammers!,negative
1961147296,"I'm always a little sad to see followers I really like, decide to unfollow me.",negative
1961147782,Well thats that then. Exam failed and bsc gone,negative
1961148438,"@ecorazzi Grrr, people suck. I cry when animals die on nature shows.  These people are sick. No hunting endangered species!",negative
1961149131,Have hardly worked out in the last two weeks but am losing weight.  Fear I'm losing muscle!!  Just made doc. appt. for injured foot,negative
1961149264,Disneyland was a blast yesterday now back to work,positive
1961149372,I just saw a load of ambulances &amp; police cars &amp; a car smashed up with a roof lying in the road.  :&quot;(  that's 1 man dead 4 sure.    .,negative
1961149761,"Brilliant day today, got the car washed and got a washing done! Just have to go to work in an hour",positive
1961149945,"@JeffAbel Unfortunately, yes...not outside!",negative
1961150946,"@AnnieAreYouOhK No, it's annoying and makes us girls that follow sports and are knowledgable look dumb",negative
1961150985,@jimmiefisher i'm having a hard time using hulu  have u heard of anyone having problems that uses windows vista?,negative
1961151022,@inoverflow I need to cancel my appt for 1 have to be home from1-5 for washing machine repair man can I do on the am? So sorry,negative
1961151360,Awww the boys have no beards?    I LIKED THEIR MANLY MAN-NESS [via @zepinklady] #asylm,positive
1961151572,half my class just called me retarded it hurt for real,negative
1961151596,RIP Omar Edwards - Killed by friendly fire in NYC   http://bit.ly/jrM6v,negative
1961151822,@DJClicheDarknes I haven't had a good homemade flour tortilla in ages.,negative
1961152358,@aidadoll LMAAAOOOOO that is horrible. Poor thing,negative
1961152655,Shower. Then back to bed. So sick still.,negative
1961152815,Everything is annoying me today,negative
1961154424,"@DermotCarmody cheers mate, still getting over Wednesday  You ok? You should be, you are an incredibly wealthy man",positive
1961154539,hateeee history of rock!,negative
1961154556,hand hurts,negative
1961170661,@Alice286 lucky girl!!! I work all day tomorrow! and maybe even Monday!!,positive
1961170718,Kinda bummed that I'm gonna miss @mrosenbaum711's return to BG. Now I'll never know what it's like to make love to @james_gunn.,negative
1961170758,@handlewithcare Awww mate. that's such a shitter,negative
1961170786,@JamAndHoney and it never arrived. have to wait until Monday now,negative
